Date,Content type,Views,Subscribers gained
2021-09-03,Shorts,0,0
2021-09-04,Shorts,0,0
2021-09-05,Shorts,0,0
2021-09-06,Shorts,0,0
2021-09-07,Shorts,0,0
2021-09-08,Shorts,0,0
2021-09-09,Shorts,0,0
2021-09-10,Shorts,0,0
2021-09-11,Shorts,0,0
2021-09-12,Shorts,0,0
2021-09-13,Shorts,0,0
2021-09-14,Shorts,0,0
2021-09-15,Shorts,0,0
2021-09-16,Shorts,0,0
2021-09-17,Shorts,0,0
2021-09-18,Shorts,0,0
2021-09-19,Shorts,0,0
2021-09-20,Shorts,0,0
2021-09-21,Shorts,0,0
2021-09-22,Shorts,0,0
2021-09-23,Shorts,0,0
2021-09-24,Shorts,0,0
2021-09-25,Shorts,0,0
2021-09-26,Shorts,0,0
2021-09-27,Shorts,0,0
2021-09-28,Shorts,0,0
2021-09-29,Shorts,0,0
2021-09-30,Shorts,0,0
2021-10-01,Shorts,0,0
2021-10-02,Shorts,0,0
2021-10-03,Shorts,0,0
2021-10-04,Shorts,0,0
2021-10-05,Shorts,0,0
2021-10-06,Shorts,0,0
2021-10-07,Shorts,0,0
2021-10-08,Shorts,0,0
2021-10-09,Shorts,0,0
2021-10-10,Shorts,0,0
2021-10-11,Shorts,0,0
2021-10-12,Shorts,0,0
2021-10-13,Shorts,0,0
2021-10-14,Shorts,0,0
2021-10-15,Shorts,0,0
2021-10-16,Shorts,0,0
2021-10-17,Shorts,0,0
2021-10-18,Shorts,0,0
2021-10-19,Shorts,0,0
2021-10-20,Shorts,0,0
2021-10-21,Shorts,0,0
2021-10-22,Shorts,0,0
2021-10-23,Shorts,0,0
2021-10-24,Shorts,0,0
2021-10-25,Shorts,0,0
2021-10-26,Shorts,0,0
2021-10-27,Shorts,0,0
2021-10-28,Shorts,0,0
2021-10-29,Shorts,0,0
2021-10-30,Shorts,0,0
2021-10-31,Shorts,0,0
2021-11-01,Shorts,0,0
2021-11-02,Shorts,0,0
2021-11-03,Shorts,0,0
2021-11-04,Shorts,0,0
2021-11-05,Shorts,0,0
2021-11-06,Shorts,0,0
2021-11-07,Shorts,0,0
2021-11-08,Shorts,0,0
2021-11-09,Shorts,0,0
2021-11-10,Shorts,0,0
2021-11-11,Shorts,0,0
2021-11-12,Shorts,0,0
2021-11-13,Shorts,0,0
2021-11-14,Shorts,0,0
2021-11-15,Shorts,0,0
2021-11-16,Shorts,0,0
2021-11-17,Shorts,0,0
2021-11-18,Shorts,0,0
2021-11-19,Shorts,0,0
2021-11-20,Shorts,0,0
2021-11-21,Shorts,0,0
2021-11-22,Shorts,0,0
2021-11-23,Shorts,0,0
2021-11-24,Shorts,0,0
2021-11-25,Shorts,0,0
2021-11-26,Shorts,0,0
2021-11-27,Shorts,0,0
2021-11-28,Shorts,0,0
2021-11-29,Shorts,0,0
2021-11-30,Shorts,0,0
2021-12-01,Shorts,0,0
2021-12-02,Shorts,0,0
2021-12-03,Shorts,0,0
2021-12-04,Shorts,0,0
2021-12-05,Shorts,0,0
2021-12-06,Shorts,0,0
2021-12-07,Shorts,0,0
2021-12-08,Shorts,0,0
2021-12-09,Shorts,0,0
2021-12-10,Shorts,0,0
2021-12-11,Shorts,0,0
2021-12-12,Shorts,0,0
2021-12-13,Shorts,0,0
2021-12-14,Shorts,0,0
2021-12-15,Shorts,0,0
2021-12-16,Shorts,0,0
2021-12-17,Shorts,0,0
2021-12-18,Shorts,0,0
2021-12-19,Shorts,0,0
2021-12-20,Shorts,0,0
2021-12-21,Shorts,0,0
2021-12-22,Shorts,0,0
2021-12-23,Shorts,0,0
2021-12-24,Shorts,0,0
2021-12-25,Shorts,0,0
2021-12-26,Shorts,0,0
2021-12-27,Shorts,0,0
2021-12-28,Shorts,0,0
2021-12-29,Shorts,0,0
2021-12-30,Shorts,0,0
2021-12-31,Shorts,0,0
2022-01-01,Shorts,0,0
2022-01-02,Shorts,0,0
2022-01-03,Shorts,0,0
2022-01-04,Shorts,0,0
2022-01-05,Shorts,0,0
2022-01-06,Shorts,0,0
2022-01-07,Shorts,0,0
2022-01-08,Shorts,0,0
2022-01-09,Shorts,0,0
2022-01-10,Shorts,0,0
2022-01-11,Shorts,0,0
2022-01-12,Shorts,0,0
2022-01-13,Shorts,0,0
2022-01-14,Shorts,0,0
2022-01-15,Shorts,0,0
2022-01-16,Shorts,0,0
2022-01-17,Shorts,0,0
2022-01-18,Shorts,0,0
2022-01-19,Shorts,0,0
2022-01-20,Shorts,0,0
2022-01-21,Shorts,0,0
2022-01-22,Shorts,0,0
2022-01-23,Shorts,0,0
2022-01-24,Shorts,0,0
2022-01-25,Shorts,0,0
2022-01-26,Shorts,0,0
2022-01-27,Shorts,0,0
2022-01-28,Shorts,0,0
2022-01-29,Shorts,0,0
2022-01-30,Shorts,0,0
2022-01-31,Shorts,0,0
2022-02-01,Shorts,0,0
2022-02-02,Shorts,0,0
2022-02-03,Shorts,0,0
2022-02-04,Shorts,0,0
2022-02-05,Shorts,0,0
2022-02-06,Shorts,0,0
2022-02-07,Shorts,0,0
2022-02-08,Shorts,0,0
2022-02-09,Shorts,0,0
2022-02-10,Shorts,0,0
2022-02-11,Shorts,0,0
2022-02-12,Shorts,0,0
2022-02-13,Shorts,0,0
2022-02-14,Shorts,0,0
2022-02-15,Shorts,0,0
2022-02-16,Shorts,0,0
2022-02-17,Shorts,0,0
2022-02-18,Shorts,0,0
2022-02-19,Shorts,0,0
2022-02-20,Shorts,0,0
2022-02-21,Shorts,0,0
2022-02-22,Shorts,0,0
2022-02-23,Shorts,0,0
2022-02-24,Shorts,0,0
2022-02-25,Shorts,0,0
2022-02-26,Shorts,0,0
2022-02-27,Shorts,0,0
2022-02-28,Shorts,0,0
2022-03-01,Shorts,0,0
2022-03-02,Shorts,0,0
2022-03-03,Shorts,0,0
2022-03-04,Shorts,0,0
2022-03-05,Shorts,0,0
2022-03-06,Shorts,0,0
2022-03-07,Shorts,0,0
2022-03-08,Shorts,0,0
2022-03-09,Shorts,0,0
2022-03-10,Shorts,0,0
2022-03-11,Shorts,0,0
2022-03-12,Shorts,0,0
2022-03-13,Shorts,0,0
2022-03-14,Shorts,0,0
2022-03-15,Shorts,0,0
2022-03-16,Shorts,0,0
2022-03-17,Shorts,0,0
2022-03-18,Shorts,0,0
2022-03-19,Shorts,0,0
2022-03-20,Shorts,0,0
2022-03-21,Shorts,0,0
2022-03-22,Shorts,0,0
2022-03-23,Shorts,0,0
2022-03-24,Shorts,0,0
2022-03-25,Shorts,0,0
2022-03-26,Shorts,0,0
2022-03-27,Shorts,0,0
2022-03-28,Shorts,0,0
2022-03-29,Shorts,0,0
2022-03-30,Shorts,0,0
2022-03-31,Shorts,0,0
2022-04-01,Shorts,0,0
2022-04-02,Shorts,0,0
2022-04-03,Shorts,0,0
2022-04-04,Shorts,0,0
2022-04-05,Shorts,0,0
2022-04-06,Shorts,0,0
2022-04-07,Shorts,0,0
2022-04-08,Shorts,0,0
2022-04-09,Shorts,0,0
2022-04-10,Shorts,0,0
2022-04-11,Shorts,0,0
2022-04-12,Shorts,0,0
2022-04-13,Shorts,0,0
2022-04-14,Shorts,0,0
2022-04-15,Shorts,0,0
2022-04-16,Shorts,0,0
2022-04-17,Shorts,0,0
2022-04-18,Shorts,0,0
2022-04-19,Shorts,0,0
2022-04-20,Shorts,0,0
2022-04-21,Shorts,0,0
2022-04-22,Shorts,0,0
2022-04-23,Shorts,0,0
2022-04-24,Shorts,0,0
2022-04-25,Shorts,0,0
2022-04-26,Shorts,0,0
2022-04-27,Shorts,0,0
2022-04-28,Shorts,0,0
2022-04-29,Shorts,0,0
2022-04-30,Shorts,0,0
2022-05-01,Shorts,0,0
2022-05-02,Shorts,0,0
2022-05-03,Shorts,0,0
2022-05-04,Shorts,0,0
2022-05-05,Shorts,0,0
2022-05-06,Shorts,0,0
2022-05-07,Shorts,0,0
2022-05-08,Shorts,0,0
2022-05-09,Shorts,0,0
2022-05-10,Shorts,0,0
2022-05-11,Shorts,0,0
2022-05-12,Shorts,0,0
2022-05-13,Shorts,0,0
2022-05-14,Shorts,0,0
2022-05-15,Shorts,0,0
2022-05-16,Shorts,0,0
2022-05-17,Shorts,0,0
2022-05-18,Shorts,0,0
2022-05-19,Shorts,0,0
2022-05-20,Shorts,0,0
2022-05-21,Shorts,0,0
2022-05-22,Shorts,0,0
2022-05-23,Shorts,0,0
2022-05-24,Shorts,0,0
2022-05-25,Shorts,0,0
2022-05-26,Shorts,0,0
2022-05-27,Shorts,0,0
2022-05-28,Shorts,0,0
2022-05-29,Shorts,0,0
2022-05-30,Shorts,0,0
2022-05-31,Shorts,0,0
2022-06-01,Shorts,0,0
2022-06-02,Shorts,0,0
2022-06-03,Shorts,0,0
2022-06-04,Shorts,0,0
2022-06-05,Shorts,0,0
2022-06-06,Shorts,0,0
2022-06-07,Shorts,0,0
2022-06-08,Shorts,0,0
2022-06-09,Shorts,0,0
2022-06-10,Shorts,0,0
2022-06-11,Shorts,0,0
2022-06-12,Shorts,0,0
2022-06-13,Shorts,0,0
2022-06-14,Shorts,0,0
2022-06-15,Shorts,0,0
2022-06-16,Shorts,0,0
2022-06-17,Shorts,0,0
2022-06-18,Shorts,0,0
2022-06-19,Shorts,0,0
2022-06-20,Shorts,0,0
2022-06-21,Shorts,0,0
2022-06-22,Shorts,0,0
2022-06-23,Shorts,0,0
2022-06-24,Shorts,0,0
2022-06-25,Shorts,0,0
2022-06-26,Shorts,0,0
2022-06-27,Shorts,0,0
2022-06-28,Shorts,0,0
2022-06-29,Shorts,0,0
2022-06-30,Shorts,0,0
2022-07-01,Shorts,0,0
2022-07-02,Shorts,0,0
2022-07-03,Shorts,0,0
2022-07-04,Shorts,0,0
2022-07-05,Shorts,0,0
2022-07-06,Shorts,0,0
2022-07-07,Shorts,0,0
2022-07-08,Shorts,0,0
2022-07-09,Shorts,0,0
2022-07-10,Shorts,0,0
2022-07-11,Shorts,0,0
2022-07-12,Shorts,0,0
2022-07-13,Shorts,0,0
2022-07-14,Shorts,0,0
2022-07-15,Shorts,0,0
2022-07-16,Shorts,0,0
2022-07-17,Shorts,0,0
2022-07-18,Shorts,0,0
2022-07-19,Shorts,0,0
2022-07-20,Shorts,0,0
2022-07-21,Shorts,0,0
2022-07-22,Shorts,0,0
2022-07-23,Shorts,0,0
2022-07-24,Shorts,0,0
2022-07-25,Shorts,0,0
2022-07-26,Shorts,0,0
2022-07-27,Shorts,0,0
2022-07-28,Shorts,0,0
2022-07-29,Shorts,0,0
2022-07-30,Shorts,0,0
2022-07-31,Shorts,0,0
2022-08-01,Shorts,0,0
2022-08-02,Shorts,0,0
2022-08-03,Shorts,0,0
2022-08-04,Shorts,0,0
2022-08-05,Shorts,0,0
2022-08-06,Shorts,0,0
2022-08-07,Shorts,0,0
2022-08-08,Shorts,0,0
2022-08-09,Shorts,0,0
2022-08-10,Shorts,0,0
2022-08-11,Shorts,0,0
2022-08-12,Shorts,0,0
2022-08-13,Shorts,0,0
2022-08-14,Shorts,0,0
2022-08-15,Shorts,0,0
2022-08-16,Shorts,0,0
2022-08-17,Shorts,0,0
2022-08-18,Shorts,0,0
2022-08-19,Shorts,0,0
2022-08-20,Shorts,0,0
2022-08-21,Shorts,0,0
2022-08-22,Shorts,0,0
2022-08-23,Shorts,0,0
2022-08-24,Shorts,0,0
2022-08-25,Shorts,0,0
2022-08-26,Shorts,0,0
2022-08-27,Shorts,0,0
2022-08-28,Shorts,0,0
2022-08-29,Shorts,0,0
2022-08-30,Shorts,0,0
2022-08-31,Shorts,0,0
2022-09-01,Shorts,0,0
2022-09-02,Shorts,0,0
2022-09-03,Shorts,0,0
2022-09-04,Shorts,0,0
2022-09-05,Shorts,0,0
2022-09-06,Shorts,0,0
2022-09-07,Shorts,0,0
2022-09-08,Shorts,0,0
2022-09-09,Shorts,0,0
2022-09-10,Shorts,0,0
2022-09-11,Shorts,1,0
2022-09-12,Shorts,3,0
2022-09-13,Shorts,0,0
2022-09-14,Shorts,0,0
2022-09-15,Shorts,12179,13
2022-09-16,Shorts,4160,5
2022-09-17,Shorts,5139,4
2022-09-18,Shorts,6440,10
2022-09-19,Shorts,360,0
2022-09-20,Shorts,2327,3
2022-09-21,Shorts,1375,4
2022-09-22,Shorts,471,0
2022-09-23,Shorts,392,0
2022-09-24,Shorts,307,0
2022-09-25,Shorts,90,0
2022-09-26,Shorts,21,0
2022-09-27,Shorts,6,1
2022-09-28,Shorts,4621,5
2022-09-29,Shorts,4854,9
2022-09-30,Shorts,298,0
2022-10-01,Shorts,155,1
2022-10-02,Shorts,668,1
2022-10-03,Shorts,1990,3
2022-10-04,Shorts,23,0
2022-10-05,Shorts,32,0
2022-10-06,Shorts,32,0
2022-10-07,Shorts,18,0
2022-10-08,Shorts,27,0
2022-10-09,Shorts,12,0
2022-10-10,Shorts,5,0
2022-10-11,Shorts,1,0
2022-10-12,Shorts,2,0
2022-10-13,Shorts,394,0
2022-10-14,Shorts,853,0
2022-10-15,Shorts,719,0
2022-10-16,Shorts,15,0
2022-10-17,Shorts,2,0
2022-10-18,Shorts,3,0
2022-10-19,Shorts,4,0
2022-10-20,Shorts,4,0
2022-10-21,Shorts,2,0
2022-10-22,Shorts,2,0
2022-10-23,Shorts,1,0
2022-10-24,Shorts,6,0
2022-10-25,Shorts,2,0
2022-10-26,Shorts,1,0
2022-10-27,Shorts,1,0
2022-10-28,Shorts,7,0
2022-10-29,Shorts,11,0
2022-10-30,Shorts,10,0
2022-10-31,Shorts,6,0
2022-11-01,Shorts,2,0
2022-11-02,Shorts,3,0
2022-11-03,Shorts,0,0
2022-11-04,Shorts,0,0
2022-11-05,Shorts,0,0
2022-11-06,Shorts,0,0
2022-11-07,Shorts,0,0
2022-11-08,Shorts,10294,13
2022-11-09,Shorts,3347,3
2022-11-10,Shorts,4212,15
2022-11-11,Shorts,8287,14
2022-11-12,Shorts,214,0
2022-11-13,Shorts,1019,2
2022-11-14,Shorts,2367,4
2022-11-15,Shorts,900,1
2022-11-16,Shorts,8945,10
2022-11-17,Shorts,11525,18
2022-11-18,Shorts,8538,15
2022-11-19,Shorts,4992,5
2022-11-20,Shorts,1718,1
2022-11-21,Shorts,8313,14
2022-11-22,Shorts,2995,11
2022-11-23,Shorts,900,1
2022-11-24,Shorts,3880,13
2022-11-25,Shorts,4355,10
2022-11-26,Shorts,2588,3
2022-11-27,Shorts,4786,8
2022-11-28,Shorts,2098,6
2022-11-29,Shorts,1002,2
2022-11-30,Shorts,2986,2
2022-12-01,Shorts,3165,3
2022-12-02,Shorts,7231,17
2022-12-03,Shorts,1571,2
2022-12-04,Shorts,1005,0
2022-12-05,Shorts,827,2
2022-12-06,Shorts,1731,7
2022-12-07,Shorts,419,0
2022-12-08,Shorts,550,0
2022-12-09,Shorts,319,0
2022-12-10,Shorts,158,2
2022-12-11,Shorts,81,0
2022-12-12,Shorts,99,1
2022-12-13,Shorts,116,1
2022-12-14,Shorts,160,1
2022-12-15,Shorts,126,0
2022-12-16,Shorts,94,0
2022-12-17,Shorts,108,0
2022-12-18,Shorts,99,0
2022-12-19,Shorts,102,0
2022-12-20,Shorts,164,2
2022-12-21,Shorts,159,1
2022-12-22,Shorts,276,1
2022-12-23,Shorts,163,0
2022-12-24,Shorts,186,1
2022-12-25,Shorts,204,0
2022-12-26,Shorts,199,2
2022-12-27,Shorts,248,2
2022-12-28,Shorts,230,0
2022-12-29,Shorts,163,0
2022-12-30,Shorts,92,0
2022-12-31,Shorts,163,0
2023-01-01,Shorts,188,0
2023-01-02,Shorts,173,1
2023-01-03,Shorts,60,0
2023-01-04,Shorts,118,0
2023-01-05,Shorts,137,0
2023-01-06,Shorts,124,1
2023-01-07,Shorts,108,0
2023-01-08,Shorts,98,0
2023-01-09,Shorts,73,0
2023-01-10,Shorts,65,0
2023-01-11,Shorts,140,0
2023-01-12,Shorts,175,0
2023-01-13,Shorts,293,2
2023-01-14,Shorts,227,0
2023-01-15,Shorts,203,0
2023-01-16,Shorts,94,0
2023-01-17,Shorts,57,1
2023-01-18,Shorts,81,0
2023-01-19,Shorts,84,1
2023-01-20,Shorts,149,1
2023-01-21,Shorts,136,0
2023-01-22,Shorts,158,1
2023-01-23,Shorts,88,1
2023-01-24,Shorts,105,0
2023-01-25,Shorts,128,1
2023-01-26,Shorts,98,0
2023-01-27,Shorts,133,0
2023-01-28,Shorts,3602,7
2023-01-29,Shorts,913,3
2023-01-30,Shorts,105,1
2023-01-31,Shorts,52,0
2023-02-01,Shorts,147,0
2023-02-02,Shorts,28,0
2023-02-03,Shorts,21,0
2023-02-04,Shorts,22,1
2023-02-05,Shorts,26,0
2023-02-06,Shorts,27,0
2023-02-07,Shorts,32,0
2023-02-08,Shorts,593,0
2023-02-09,Shorts,2127,1
2023-02-10,Shorts,505,1
2023-02-11,Shorts,68,0
2023-02-12,Shorts,60,0
2023-02-13,Shorts,49,0
2023-02-14,Shorts,82,0
2023-02-15,Shorts,33,0
2023-02-16,Shorts,125,0
2023-02-17,Shorts,52,0
2023-02-18,Shorts,58,1
2023-02-19,Shorts,23,0
2023-02-20,Shorts,41,0
2023-02-21,Shorts,31,0
2023-02-22,Shorts,17,0
2023-02-23,Shorts,26,0
2023-02-24,Shorts,30,0
2023-02-25,Shorts,37,0
2023-02-26,Shorts,20,0
2023-02-27,Shorts,12,0
2023-02-28,Shorts,7,0
2023-03-01,Shorts,11,0
2023-03-02,Shorts,9,0
2023-03-03,Shorts,20,0
2023-03-04,Shorts,19,0
2023-03-05,Shorts,14,0
2023-03-06,Shorts,11,0
2023-03-07,Shorts,11,0
2023-03-08,Shorts,18,0
2023-03-09,Shorts,8,0
2023-03-10,Shorts,10,0
2023-03-11,Shorts,12,0
2023-03-12,Shorts,10,0
2023-03-13,Shorts,11,0
2023-03-14,Shorts,11,0
2023-03-15,Shorts,8,0
2023-03-16,Shorts,5,0
2023-03-17,Shorts,6,0
2023-03-18,Shorts,9,0
2023-03-19,Shorts,13,0
2023-03-20,Shorts,9,0
2023-03-21,Shorts,6,0
2023-03-22,Shorts,22,0
2023-03-23,Shorts,5,0
2023-03-24,Shorts,16,0
2023-03-25,Shorts,9,0
2023-03-26,Shorts,9,0
2023-03-27,Shorts,5,0
2023-03-28,Shorts,360,3
2023-03-29,Shorts,435,0
2023-03-30,Shorts,28,0
2023-03-31,Shorts,9,0
2023-04-01,Shorts,10,0
2023-04-02,Shorts,8,0
2023-04-03,Shorts,8,0
2023-04-04,Shorts,5,0
2023-04-05,Shorts,3,0
2023-04-06,Shorts,10,0
2023-04-07,Shorts,4,0
2023-04-08,Shorts,14,0
2023-04-09,Shorts,2,0
2023-04-10,Shorts,2,0
2023-04-11,Shorts,6,0
2023-04-12,Shorts,2,0
2023-04-13,Shorts,2,0
2023-04-14,Shorts,6,0
2023-04-15,Shorts,8,0
2023-04-16,Shorts,5,0
2023-04-17,Shorts,5,0
2023-04-18,Shorts,1,0
2023-04-19,Shorts,5,1
2023-04-20,Shorts,7,0
2023-04-21,Shorts,6,0
2023-04-22,Shorts,5,0
2023-04-23,Shorts,1,0
2023-04-24,Shorts,7,0
2023-04-25,Shorts,4,0
2023-04-26,Shorts,2,0
2023-04-27,Shorts,1,0
2023-04-28,Shorts,4,0
2023-04-29,Shorts,6,1
2023-04-30,Shorts,4,0
2023-05-01,Shorts,1,0
2023-05-02,Shorts,2,0
2023-05-03,Shorts,2,0
2023-05-04,Shorts,0,0
2023-05-05,Shorts,1,0
2023-05-06,Shorts,2,0
2015-04-06,Videos,0,0
2015-04-07,Videos,0,0
2015-04-08,Videos,0,0
2015-04-09,Videos,0,0
2015-04-10,Videos,0,0
2015-04-11,Videos,0,0
2015-04-12,Videos,0,0
2015-04-13,Videos,0,0
2015-04-14,Videos,0,0
2015-04-15,Videos,0,0
2015-04-16,Videos,0,0
2015-04-17,Videos,0,0
2015-04-18,Videos,0,0
2015-04-19,Videos,0,0
2015-04-20,Videos,0,0
2015-04-21,Videos,0,0
2015-04-22,Videos,0,0
2015-04-23,Videos,0,0
2015-04-24,Videos,0,0
2015-04-25,Videos,0,0
2015-04-26,Videos,0,0
2015-04-27,Videos,0,0
2015-04-28,Videos,0,0
2015-04-29,Videos,0,0
2015-04-30,Videos,0,0
2015-05-01,Videos,0,0
2015-05-02,Videos,0,0
2015-05-03,Videos,0,0
2015-05-04,Videos,0,0
2015-05-05,Videos,0,0
2015-05-06,Videos,0,0
2015-05-07,Videos,0,0
2015-05-08,Videos,0,0
2015-05-09,Videos,0,0
2015-05-10,Videos,0,0
2015-05-11,Videos,0,0
2015-05-12,Videos,0,0
2015-05-13,Videos,0,0
2015-05-14,Videos,0,0
2015-05-15,Videos,0,0
2015-05-16,Videos,0,0
2015-05-17,Videos,0,0
2015-05-18,Videos,0,0
2015-05-19,Videos,0,0
2015-05-20,Videos,0,0
2015-05-21,Videos,0,0
2015-05-22,Videos,0,0
2015-05-23,Videos,0,0
2015-05-24,Videos,0,0
2015-05-25,Videos,0,0
2015-05-26,Videos,0,0
2015-05-27,Videos,0,0
2015-05-28,Videos,0,0
2015-05-29,Videos,0,0
2015-05-30,Videos,0,0
2015-05-31,Videos,0,0
2015-06-01,Videos,0,0
2015-06-02,Videos,0,0
2015-06-03,Videos,0,0
2015-06-04,Videos,0,0
2015-06-05,Videos,0,0
2015-06-06,Videos,0,0
2015-06-07,Videos,0,0
2015-06-08,Videos,0,0
2015-06-09,Videos,0,0
2015-06-10,Videos,0,0
2015-06-11,Videos,0,0
2015-06-12,Videos,0,0
2015-06-13,Videos,0,0
2015-06-14,Videos,0,0
2015-06-15,Videos,0,0
2015-06-16,Videos,0,0
2015-06-17,Videos,0,0
2015-06-18,Videos,0,0
2015-06-19,Videos,0,0
2015-06-20,Videos,0,0
2015-06-21,Videos,0,0
2015-06-22,Videos,0,0
2015-06-23,Videos,0,0
2015-06-24,Videos,0,0
2015-06-25,Videos,0,0
2015-06-26,Videos,0,0
2015-06-27,Videos,0,0
2015-06-28,Videos,0,0
2015-06-29,Videos,0,0
2015-06-30,Videos,0,0
2015-07-01,Videos,0,0
2015-07-02,Videos,0,0
2015-07-03,Videos,0,0
2015-07-04,Videos,0,0
2015-07-05,Videos,0,0
2015-07-06,Videos,0,0
2015-07-07,Videos,0,0
2015-07-08,Videos,0,0
2015-07-09,Videos,0,0
2015-07-10,Videos,0,0
2015-07-11,Videos,0,0
2015-07-12,Videos,0,0
2015-07-13,Videos,0,0
2015-07-14,Videos,0,0
2015-07-15,Videos,0,0
2015-07-16,Videos,0,0
2015-07-17,Videos,0,0
2015-07-18,Videos,0,0
2015-07-19,Videos,0,0
2015-07-20,Videos,0,0
2015-07-21,Videos,0,0
2015-07-22,Videos,0,0
2015-07-23,Videos,0,0
2015-07-24,Videos,0,0
2015-07-25,Videos,0,0
2015-07-26,Videos,0,0
2015-07-27,Videos,0,0
2015-07-28,Videos,0,0
2015-07-29,Videos,0,0
2015-07-30,Videos,0,0
2015-07-31,Videos,0,0
2015-08-01,Videos,0,0
2015-08-02,Videos,0,0
2015-08-03,Videos,0,0
2015-08-04,Videos,0,0
2015-08-05,Videos,0,0
2015-08-06,Videos,0,0
2015-08-07,Videos,0,0
2015-08-08,Videos,0,0
2015-08-09,Videos,0,0
2015-08-10,Videos,0,0
2015-08-11,Videos,0,0
2015-08-12,Videos,0,0
2015-08-13,Videos,0,0
2015-08-14,Videos,0,0
2015-08-15,Videos,0,0
2015-08-16,Videos,0,0
2015-08-17,Videos,0,0
2015-08-18,Videos,0,0
2015-08-19,Videos,0,0
2015-08-20,Videos,0,0
2015-08-21,Videos,0,0
2015-08-22,Videos,0,0
2015-08-23,Videos,0,0
2015-08-24,Videos,0,0
2015-08-25,Videos,0,0
2015-08-26,Videos,0,0
2015-08-27,Videos,0,0
2015-08-28,Videos,0,0
2015-08-29,Videos,0,0
2015-08-30,Videos,0,0
2015-08-31,Videos,0,0
2015-09-01,Videos,0,0
2015-09-02,Videos,0,0
2015-09-03,Videos,0,0
2015-09-04,Videos,0,0
2015-09-05,Videos,0,0
2015-09-06,Videos,0,0
2015-09-07,Videos,0,0
2015-09-08,Videos,0,0
2015-09-09,Videos,0,0
2015-09-10,Videos,0,0
2015-09-11,Videos,0,0
2015-09-12,Videos,0,0
2015-09-13,Videos,0,0
2015-09-14,Videos,0,0
2015-09-15,Videos,0,0
2015-09-16,Videos,0,0
2015-09-17,Videos,0,0
2015-09-18,Videos,0,0
2015-09-19,Videos,0,0
2015-09-20,Videos,0,0
2015-09-21,Videos,0,0
2015-09-22,Videos,0,0
2015-09-23,Videos,0,0
2015-09-24,Videos,0,0
2015-09-25,Videos,0,0
2015-09-26,Videos,0,0
2015-09-27,Videos,0,0
2015-09-28,Videos,0,0
2015-09-29,Videos,0,0
2015-09-30,Videos,0,0
2015-10-01,Videos,0,0
2015-10-02,Videos,0,0
2015-10-03,Videos,0,0
2015-10-04,Videos,0,0
2015-10-05,Videos,0,0
2015-10-06,Videos,0,0
2015-10-07,Videos,0,0
2015-10-08,Videos,0,0
2015-10-09,Videos,0,0
2015-10-10,Videos,0,0
2015-10-11,Videos,0,0
2015-10-12,Videos,0,0
2015-10-13,Videos,0,0
2015-10-14,Videos,0,0
2015-10-15,Videos,0,0
2015-10-16,Videos,0,0
2015-10-17,Videos,0,0
2015-10-18,Videos,0,0
2015-10-19,Videos,0,0
2015-10-20,Videos,0,0
2015-10-21,Videos,0,0
2015-10-22,Videos,0,0
2015-10-23,Videos,0,0
2015-10-24,Videos,0,0
2015-10-25,Videos,0,0
2015-10-26,Videos,0,0
2015-10-27,Videos,0,0
2015-10-28,Videos,0,0
2015-10-29,Videos,0,0
2015-10-30,Videos,0,0
2015-10-31,Videos,0,0
2015-11-01,Videos,0,0
2015-11-02,Videos,0,0
2015-11-03,Videos,0,0
2015-11-04,Videos,0,0
2015-11-05,Videos,0,0
2015-11-06,Videos,0,0
2015-11-07,Videos,0,0
2015-11-08,Videos,0,0
2015-11-09,Videos,0,0
2015-11-10,Videos,0,0
2015-11-11,Videos,0,0
2015-11-12,Videos,0,0
2015-11-13,Videos,0,0
2015-11-14,Videos,0,0
2015-11-15,Videos,0,0
2015-11-16,Videos,0,0
2015-11-17,Videos,0,0
2015-11-18,Videos,0,0
2015-11-19,Videos,0,0
2015-11-20,Videos,0,0
2015-11-21,Videos,0,0
2015-11-22,Videos,0,0
2015-11-23,Videos,0,0
2015-11-24,Videos,0,0
2015-11-25,Videos,0,0
2015-11-26,Videos,0,0
2015-11-27,Videos,0,0
2015-11-28,Videos,0,0
2015-11-29,Videos,0,0
2015-11-30,Videos,0,0
2015-12-01,Videos,0,0
2015-12-02,Videos,0,0
2015-12-03,Videos,0,0
2015-12-04,Videos,0,0
2015-12-05,Videos,0,0
2015-12-06,Videos,0,0
2015-12-07,Videos,0,0
2015-12-08,Videos,0,0
2015-12-09,Videos,0,0
2015-12-10,Videos,0,0
2015-12-11,Videos,0,0
2015-12-12,Videos,0,0
2015-12-13,Videos,0,0
2015-12-14,Videos,0,0
2015-12-15,Videos,0,0
2015-12-16,Videos,0,0
2015-12-17,Videos,0,0
2015-12-18,Videos,0,0
2015-12-19,Videos,0,0
2015-12-20,Videos,0,0
2015-12-21,Videos,0,0
2015-12-22,Videos,0,0
2015-12-23,Videos,0,0
2015-12-24,Videos,0,0
2015-12-25,Videos,0,0
2015-12-26,Videos,0,0
2015-12-27,Videos,0,0
2015-12-28,Videos,0,0
2015-12-29,Videos,0,0
2015-12-30,Videos,0,0
2015-12-31,Videos,0,0
2016-01-01,Videos,0,0
2016-01-02,Videos,0,0
2016-01-03,Videos,0,0
2016-01-04,Videos,0,0
2016-01-05,Videos,0,0
2016-01-06,Videos,0,0
2016-01-07,Videos,0,0
2016-01-08,Videos,0,0
